Codice;Prezzo;Unità
23439;4.65;1
234411;4.29;1
234412;2.17;1
234420;45.73;1
234423;49.76;1
234481;49.70;1
234483;52.39;1
234484;53.72;1
234485;56.41;1
234487;62.79;1
234495;56.41;1
234497;62.79;1
234501;49.70;1
234502;51.04;1
234503;52.39;1
234504;53.72;1
234505;57.36;1
234506;60.11;1
234507;62.79;1
234517;68.25;1
234600;45.73;1
234601;47.87;1
234602;48.42;1
234603;49.76;1
234604;51.96;1
234605;54.70;1
234606;57.26;1
234607;59.94;1
234673;9.26;1
234674;11.08;1
234764;76.47;1
234770;68.52;1
234772;71.20;1
234773;72.53;1
234774;73.89;1
234792;75.38;1
234793;76.73;1
234814;88.01;1
234842;9.33;1
234843;11.85;1
234844;11.73;1
234845;4.53;1
234846;69.58;1
234847;68.00;1
234848;66.43;1
234849;62.64;1
234850;64.85;1
234851;11.62;1
234852;9.15;1
234853;6.67;1
234854;12.67;1
234855;10.19;1
234941;53.44;1
234942;54.78;1
234943;57.07;1
234951;49.34;1
234952;50.67;1
234982;53.55;1
235023;108.41;1
235042;112.29;1
235062;112.29;1
235092;84.50;1
235097;98.07;1
235117;107.84;1
235122;84.50;1
235123;85.84;1
235124;87.18;1
235125;89.87;1
235126;95.39;1
235127;98.07;1
235130;9.91;1
235131;9.91;1
235132;10.82;1
235133;13.60;1
235134;17.39;1
235135;12.61;1
235136;12.61;1
235137;16.16;1
235138;16.16;1
235139;29.25;1
235145;13.01;1
235146;13.01;1
235147;17.74;1
235148;13.01;1
235149;17.74;1
235172;85.33;1
235174;88.01;1
235292;79.55;1
235294;82.23;1
235295;83.58;1
235340;69.21;1
235342;71.90;1
235343;73.24;1
235344;74.58;1
235345;77.27;1
235372;74.69;1
235410;13.01;1
235411;15.66;1
235412;15.66;1
235413;13.01;1
235414;15.72;1
235415;15.72;1
235417;11.26;1
235418;11.26;1
235419;11.26;1
235420;10.21;1
235421;2.17;1
235422;2.45;1
235423;1.24;1
235424;1.24;1
235426;2.17;1
235427;1.24;1
235428;3.89;1
235429;3.89;1
235450;5.02;1
235451;2.45;1
235452;2.17;1
235453;4.51;1
235454;3.84;1
235455;7.53;1
235456;7.53;1
235457;3.84;1
235464;4.29;1
235468;9.61;1
235469;9.61;1
235530;19.33;1
235531;19.33;1
235536;11.58;1
235537;11.58;1
235538;8.97;1
235571;11.58;1
235572;11.58;1
235573;12.43;1
235574;12.43;1
235575;11.58;1
235576;11.58;1
235577;12.43;1
235578;11.58;1
235579;11.58;1
235610;12.43;1
235611;11.58;1
235612;11.58;1
235613;11.97;1
235616;11.58;1
235617;11.58;1
235618;11.58;1
235619;11.58;1
235650;7.53;1
235651;7.53;1
235652;12.43;1
235653;12.43;1
235654;11.58;1
235655;11.58;1
235656;12.43;1
235657;5.02;1
235658;5.02;1
235659;5.02;1
235692;105.91;1
235693;105.91;1
235694;107.43;1
235695;107.43;1
235696;107.73;1
235697;107.73;1
235698;116.13;1
235699;116.13;1
235730;116.13;1
235731;116.13;1
235732;114.35;1
235733;114.35;1
235770;65.37;1
235771;66.72;1
235772;68.06;1
235773;69.41;1
235774;70.74;1
235775;73.42;1
235777;80.59;1
235780;71.96;1
235784;77.33;1
235785;80.01;1
235791;52.43;1
235792;53.77;1
235793;55.11;1
235794;56.45;1
235795;59.13;1
235796;62.87;1
235797;65.56;1
235810;51.09;1
235811;52.43;1
235812;53.77;1
235813;55.11;1
235814;57.41;1
235815;59.13;1
235816;62.87;1
235817;66.67;1
235830;54.04;1
235833;58.06;1
235834;59.40;1
235835;62.09;1
235836;66.08;1
235837;68.77;1
235850;54.04;1
235851;56.32;1
235852;56.72;1
235853;58.06;1
235854;59.40;1
235855;62.09;1
235856;66.08;1
235857;68.77;1
235890;54.59;1
235891;55.93;1
235892;57.27;1
235893;58.61;1
235894;59.95;1
235895;63.70;1
235942;37.69;1
235952;105.91;1
235953;105.91;1
235958;1.93;1
235959;30.17;1
235972;30.17;1
235973;67.41;1
235974;32.80;1
235975;164.01;1
235976;202.55;1
235977;166.73;1
235978;205.90;1
235979;205.90;1
235993;151.57;1
235995;176.75;1
235999;117.03;1
236002;39.23;1
236003;40.57;1
236004;41.91;1
236013;66.21;1
236060;118.46;1
236061;119.88;1
236062;121.29;1
236063;122.70;1
236064;125.54;1
236065;123.89;1
236066;125.31;1
236067;126.73;1
236068;123.89;1
236069;125.31;1
236080;126.73;1
236081;128.14;1
236082;129.57;1
236083;132.40;1
236103;127.99;1
236107;68.52;1
236108;70.32;1
236109;72.12;1
236140;73.46;1
236145;79.01;1
236147;75.23;1
236148;78.78;1
236176;49.48;1
236177;51.35;1
236178;40.88;1
236179;42.21;1
236180;43.56;1
236181;44.90;1
236182;46.24;1
236183;48.93;1
236184;52.20;1
236185;45.93;1
236186;47.97;1
236187;62.10;1
236188;63.46;1
236189;64.83;1
236210;53.88;1
236211;55.22;1
236213;57.91;1
236220;17.33;1
236221;19.13;1
236290;1.58;1
236291;1.58;1
236292;1.30;1
236293;1.30;1
236294;1.58;1
236295;1.58;1
236297;1.58;1
236298;1.81;1
236299;1.52;1
236300;2.09;1
236301;3.09;1
236302;5.79;1
236303;5.51;1
236304;15.21;1
236305;2.82;1
236306;9.28;1
236307;9.28;1
236308;9.28;1
236309;9.28;1
236339;173.91;1
23635;45.71;1
236350;8.71;1
236351;8.71;1
236352;27.03;1
236353;27.03;1
236354;27.03;1
236355;27.03;1
236356;23.71;1
236357;23.71;1
236358;17.55;1
236359;17.55;1
23636;22.12;1
236390;17.55;1
236391;17.55;1
236392;15.95;1
236393;15.95;1
236394;13.34;1
236395;86.36;100
236396;1.86;1
236397;4.86;1
236398;5.63;1
236399;6.60;1
236420;15.81;1
236421;15.81;1
236422;8.31;1
236423;8.31;1
236424;2.55;1
236425;2.96;1
236426;3.46;1
236427;3.97;1
236428;3.64;1
236429;3.64;1
236430;3.64;1
236431;3.64;1
236432;74.37;100
236433;88.81;100
236434;2.34;1
236435;7.45;1
236436;8.65;1
236437;11.45;1
236438;12.64;1
236439;13.79;1
236460;4.38;1
236461;5.48;1
236462;6.31;1
236464;12.91;1
236465;14.85;1
236466;19.69;1
236467;21.63;1
236468;23.67;1
236469;16.79;1
236470;9.36;1
236471;10.96;1
236472;17.65;1
236473;21.63;1
236474;24.84;1
236475;26.21;1
236476;31.36;1
236477;38.02;1
236478;21.41;1
236479;32.85;1
236500;9.08;1
236501;11.23;1
236502;14.16;1
236503;7.65;1
236504;6.22;1
236505;7.38;1
236506;9.13;1
236507;11.50;1
236508;13.83;1
236509;26.84;1
236513;2.41;1
236514;2.41;1
236516;4.16;1
236517;2.79;1
236518;7.30;1
236519;7.30;1
236520;7.85;1
236521;7.85;1
236522;8.39;1
236523;8.39;1
236524;10.01;1
236525;10.01;1
236526;10.77;1
236527;10.77;1
236528;3.57;1
236529;3.57;1
236530;3.83;1
236531;3.83;1
236532;4.10;1
236533;4.10;1
236534;4.76;1
236535;4.76;1
236536;59.45;1
236537;63.33;1
236538;67.04;1
236539;88.03;1
236540;94.66;1
236541;9.76;1
236542;4.62;1
236543;4.62;1
236544;220.95;1
236545;3.05;1
236546;6.32;1
236547;6.78;1
236548;7.26;1
236549;8.54;1
236550;3.28;1
236551;3.50;1
236552;4.08;1
236553;9.19;1
236554;6.92;1
236555;11.18;1
236557;38.30;1
236558;38.30;1
236559;57.85;1
236560;57.85;1
236561;83.41;1
236562;83.41;1
236563;7.39;1
236564;7.39;1
236565;7.94;1
236566;7.94;1
236567;8.49;1
236568;8.49;1
236569;6.60;1
236572;81.03;1
236573;82.37;1
236600;78.34;1
236601;79.68;1
236602;81.03;1
236603;82.37;1
236604;83.71;1
236610;7.10;1
236611;7.59;1
236612;9.89;1
236613;9.89;1
236614;17.29;1
236615;17.29;1
236616;8.11;1
236617;8.77;1
236618;9.43;1
236619;11.23;1
236620;12.07;1
236621;12.91;1
236623;14.93;1
236624;16.05;1
236625;26.07;1
236626;26.07;1
236627;29.83;1
236628;35.60;1
236629;38.97;1
236630;38.97;1
236631;30.34;1
236632;30.34;1
236633;35.60;1
236634;35.60;1
236635;38.97;1
236636;38.97;1
236637;42.33;1
236638;42.33;1
236639;30.34;1
236640;30.34;1
236641;35.60;1
236642;35.60;1
236643;38.97;1
236644;38.97;1
236645;42.33;1
236646;42.33;1
236647;30.34;1
236648;35.60;1
236649;35.60;1
236650;38.97;1
236651;38.97;1
236652;6.04;1
236653;6.47;1
236654;7.44;1
236655;8.00;1
236656;15.70;1
236657;15.70;1
236658;15.70;1
236670;29.93;1
236710;15.70;1
236711;18.25;1
236712;18.25;1
236713;18.25;1
236714;18.25;1
236715;24.26;1
236716;24.26;1
236717;28.21;1
236718;28.21;1
236719;6.47;1
236720;6.47;1
236721;6.92;1
236722;6.92;1
236723;8.02;1
236724;8.02;1
236725;8.62;1
236726;8.62;1
236727;29.15;1
236728;29.15;1
236729;33.89;1
236730;33.89;1
236731;29.15;1
236732;29.15;1
236733;33.89;1
236734;33.89;1
236735;24.59;1
236736;28.60;1
236737;28.60;1
236738;23.64;1
236739;23.64;1
236811;46.63;1
236812;47.97;1
236825;54.70;1
236832;47.97;1
236833;49.31;1
236834;50.65;1
236841;87.46;1
236844;93.03;1
236860;27.49;1
236861;27.49;1
236862;15.30;1
236863;15.30;1
236864;17.79;1
236865;17.79;1
236866;15.30;1
236867;15.30;1
236868;17.79;1
236869;17.79;1
236870;59.45;1
236871;2.79;1
236872;6.61;1
236873;6.61;1
236874;7.11;1
236875;7.11;1
236876;7.60;1
236877;7.60;1
236878;8.84;1
236879;8.84;1
23688;45.71;1
236880;6.61;1
236881;6.61;1
236882;7.11;1
236883;7.11;1
236884;7.60;1
236885;7.60;1
236886;8.84;1
236887;8.84;1
236888;23.23;1
236889;6.06;1
236893;9.31;1
236894;8.83;1
236895;9.46;1
236896;10.29;1
236897;17.37;1
236898;4.24;1
236899;6.95;1
236900;85.01;100
236901;3.67;1
236902;8.14;1
236903;7.66;1
236904;4.89;1
236905;4.17;1
236906;5.76;1
236907;3.67;1
236908;6.94;1
236909;1.59;1
236910;6.38;1
236912;2.06;1
236914;30.52;1
236915;37.32;1
236916;8.31;1
236917;8.31;1
236918;7.50;1
236919;7.50;1
236920;4.45;1
236921;4.45;1
236922;18.68;1
236923;18.68;1
236924;31.50;1
236925;118.76;1
236926;123.87;1
236928;7.46;1
236929;6.41;1
236951;15.49;1
236953;11.48;1
236955;7.63;1
236956;12.99;1
236957;15.09;1
236958;24.48;1
236959;76.41;1
236972;13.09;1
236973;17.38;1
236974;23.91;1
236975;30.34;1
236976;30.34;1
236977;35.60;1
236980;30.34;1
236981;42.33;1
236982;42.33;1
236984;1.42;1
236985;2.41;1
236987;37.02;100
236988;15.57;1
236989;15.57;1
236990;30.01;1
236991;30.01;1
236995;22.67;1
236996;29.25;1
236997;19.33;1
236998;19.33;1
236999;2.75;1
237010;104.39;1
237012;107.07;1
237015;112.44;1
237130;64.00;1
237141;42.88;1
237144;46.97;1
237150;65.36;1
237151;66.70;1
237152;68.04;1
237153;69.38;1
237154;70.73;1
237155;74.83;1
237190;2.75;1
237191;3.50;1
237192;3.50;1
237193;3.48;1
237194;6.12;1
237195;6.12;1
237196;6.12;1
237197;6.12;1
237198;7.46;1
237199;7.46;1
237212;109.36;1
23731;42.26;100
237312;114.69;1
237361;78.65;1
237583;36.99;1
237600;32.97;1
237601;34.89;1
237602;36.26;1
237603;37.62;1
237604;38.98;1
237605;45.29;1
237620;56.19;1
237621;57.53;1
237622;58.87;1
237623;60.21;1
237624;61.56;1
237625;64.24;1
237627;71.08;1
237635;64.24;1
237642;74.69;1
237652;74.69;1
237730;71.15;1
237731;72.48;1
237733;75.16;1
237734;76.51;1
237850;68.52;1
237851;69.85;1
237852;71.20;1
237853;72.53;1
237854;73.89;1
237855;76.57;1
237938;61.77;1
238355;53.79;1
238372;92.07;1
238462;98.85;1
238550;51.53;1
238553;55.56;1
238554;56.91;1
238555;59.58;1
238560;52.41;1
238561;52.87;1
238562;54.22;1
238563;55.56;1
238564;57.87;1
238565;59.58;1
238566;64.44;1
238567;67.17;1
23859;22.12;1
238600;47.06;1
238601;48.41;1
238602;49.75;1
238603;51.09;1
238605;55.12;1
238606;58.65;1
238607;61.33;1
238610;47.06;1
238612;49.75;1
238614;52.43;1
23871;5.59;1
238756;61.58;1
238762;52.45;1
238766;61.58;1
238767;64.26;1
238812;52.45;1
23883;46.38;100
23886;46.82;100
239024;86.76;1
239030;66.78;1
239031;68.12;1
239032;69.46;1
239033;70.81;1
239034;72.15;1
239035;74.83;1
239040;68.49;1
239041;71.32;1
239042;71.17;1
239044;73.86;1
239080;69.98;1
239081;71.32;1
239082;72.66;1
239083;74.00;1
239084;75.35;1
239085;78.03;1
239086;82.89;1
239090;68.49;1
239091;69.84;1
239092;71.17;1
239094;73.86;1
239095;78.03;1
239130;69.98;1
239131;71.32;1
239132;72.66;1
239133;74.00;1
239134;75.35;1
239135;78.03;1
239136;82.89;1
239142;71.89;1
239181;72.03;1
239182;73.38;1
239232;75.36;1
239242;75.36;1
239320;72.00;1
239321;73.35;1
239322;74.69;1
239324;77.37;1
239325;80.06;1
239352;92.07;1
239361;74.87;1
239364;78.90;1
239365;81.58;1
239372;78.38;1
239373;79.72;1
239375;85.17;1
239422;78.38;1
239462;79.98;1
239467;93.55;1
239492;52.96;1
239512;87.82;1
23957;15.43;1
239579;254.28;1
239582;262.18;1
239585;281.06;1
239588;206.98;1
239591;213.41;1
239594;221.67;1
239597;355.80;1
239603;381.06;1
239609;312.31;1
239855;2.67;1
239953;55.51;1
239954;56.89;1
239961;48.62;1
239962;50.00;1
239963;51.36;1
239964;52.73;1
239965;55.47;1
24003;9.23;1
24004;9.23;1
240465;70.24;1
240784;44.59;1
240785;45.95;1
240822;71.89;1
241180;65.61;1
241212;71.79;1
241582;118.53;1
241842;64.78;1
241850;17.33;1
241852;19.13;1
241854;21.81;1
241864;23.11;1
241995;60.15;1
242042;75.36;1
242093;87.65;1
24239;1.76;1
242472;115.62;1
242477;135.27;1
242724;85.14;1
243680;31.18;1
243681;36.09;1
243682;34.09;1
243683;35.82;1
243684;36.82;1
243688;5.64;1
243706;5.64;1
243761;58.61;1
244072;24.72;1
244090;24.29;1
244091;26.16;1
244092;27.50;1
244094;30.19;1
244122;53.66;1
244124;56.35;1
244201;87.75;1
24424;3.91;1
24432;17.21;1
24433;14.72;1
24434;18.88;1
24435;17.73;1
244361;39.95;1
244363;42.63;1
244373;44.97;1
244383;47.41;1
244393;50.01;1
244876;56.95;1
244879;62.85;1
245000;78.99;1
245001;80.34;1
245002;81.68;1
245003;83.02;1
245004;84.36;1
245005;85.71;1
245006;87.05;1
245007;91.74;1
245008;94.43;1
245010;83.19;1
245011;84.54;1
245012;85.88;1
245013;87.22;1
245014;88.56;1
245016;91.24;1
245017;96.25;1
245018;98.95;1
245020;84.03;1
245021;85.37;1
245022;86.71;1
245023;88.06;1
245024;89.40;1
245026;92.08;1
245030;86.33;1
245031;87.68;1
245032;89.02;1
245033;90.36;1
245034;91.71;1
245036;94.39;1
245037;99.62;1
245038;102.30;1
245040;115.83;1
245041;117.17;1
245042;118.51;1
245043;119.85;1
245044;121.19;1
245048;133.00;1
245054;94.59;1
245140;82.35;1
245141;83.69;1
245142;85.04;1
245143;86.38;1
245144;87.71;1
245146;90.40;1
245147;95.38;1
245148;98.06;1
245150;86.87;1
245151;88.21;1
245152;89.55;1
245154;92.23;1
245156;94.92;1
245157;100.27;1
245158;102.96;1
245160;87.75;1
245161;89.09;1
245162;90.43;1
245164;93.11;1
245170;90.22;1
245171;91.56;1
245172;92.90;1
245173;94.25;1
245174;95.59;1
245176;98.27;1
245177;103.85;1
245178;106.53;1
245180;120.92;1
245181;122.27;1
245182;123.61;1
245183;124.95;1
245184;126.30;1
245280;82.35;1
245283;86.37;1
245284;87.71;1
245286;90.40;1
245290;86.87;1
245292;89.55;1
245304;93.11;1
245310;90.22;1
245311;91.56;1
245312;92.90;1
245320;120.93;1
245321;122.27;1
245322;123.61;1
245323;124.95;1
245324;126.30;1
245420;78.99;1
245421;80.34;1
245422;81.68;1
245423;83.02;1
245424;84.36;1
245425;85.71;1
245426;87.05;1
245428;94.43;1
245431;84.53;1
245433;87.21;1
245435;89.90;1
245436;91.24;1
245437;96.25;1
245438;98.95;1
245440;84.03;1
245442;86.71;1
245444;89.40;1
245451;87.68;1
245453;90.36;1
245454;91.71;1
245455;93.04;1
245456;94.39;1
245457;99.62;1
245458;102.30;1
245462;123.61;1
245463;124.95;1
245481;83.69;1
245483;86.37;1
245484;87.71;1
245486;90.40;1
245487;95.38;1
245494;92.23;1
245510;330.09;1
245514;334.49;1
245515;335.60;1
245516;336.69;1
245517;356.86;1
245518;359.06;1
245520;330.09;1
245521;331.19;1
245522;332.29;1
245524;275.94;1
245527;325.33;1
245530;337.47;1
245531;338.57;1
245532;339.67;1
245533;340.77;1
245534;341.87;1
245536;344.07;1
245537;365.12;1
245538;367.32;1
245540;330.09;1
245541;331.19;1
245542;332.29;1
245543;333.39;1
245544;334.49;1
245612;332.29;1
245654;353.57;1
245656;355.76;1
245657;378.25;1
245658;380.45;1
245660;349.16;1
245661;350.26;1
245662;351.36;1
245670;357.41;1
245671;358.51;1
245672;359.62;1
245673;360.72;1
245674;361.82;1
245676;364.02;1
245677;387.55;1
245678;389.75;1
245680;349.16;1
245681;350.26;1
245682;351.36;1
245683;352.46;1
245684;353.57;1
245792;351.36;1
245820;349.16;1
245821;350.26;1
245822;351.36;1
245823;352.46;1
245824;353.57;1
245920;87.75;1
245924;93.11;1
245934;95.59;1
245936;98.27;1
245940;120.93;1
24596;6.08;1
245960;82.35;1
245961;83.69;1
245962;85.04;1
245963;86.38;1
245964;87.71;1
245966;90.40;1
245972;89.55;1
245976;94.92;1
245977;100.27;1
245978;102.96;1
245984;93.11;1
246119;59.78;1
246122;66.68;1
246125;73.58;1
246128;80.48;1
246290;46.92;1
24658;17.73;1
246866;29.52;1
246869;29.52;1
247308;81.25;1
24871;1.76;1
24988;5.75;1
24991;6.09;1
24994;6.33;1
250003;18.68;1
250004;18.68;1
250052;2.73;1
250177;3.02;1
250178;3.02;1
250179;3.29;1
250180;3.29;1
250181;3.05;1
250188;2.15;1
250192;1.45;1
250194;1.23;1
250195;7.68;1
250198;1.23;1
250200;1.23;1
250206;1.11;1
250207;1.11;1
250210;3.75;1
250215;1.16;1
250222;12.31;1
250224;32.32;1
250225;38.88;1
250226;46.87;1
250232;26.29;1
250276;55.58;1
250277;55.58;1
250287;17.45;1
250288;17.45;1
250289;19.10;1
250290;19.10;1
250291;11.36;1
250292;11.36;1
250296;12.35;1
250297;12.35;1
250298;14.17;1
250299;14.17;1
250300;15.52;1
250301;15.52;1
250302;10.50;1
250303;10.50;1
250304;12.31;1
250305;12.31;1
250306;12.19;1
250307;12.19;1
250314;17.67;1
250331;7.28;1
250333;7.28;1
250334;7.28;1
250352;11.69;1
250353;14.09;1
250358;16.95;1
250359;5.92;1
250360;6.50;1
250367;1.15;1
250368;10.29;1
250369;10.29;1
250370;12.86;1
250371;12.86;1
250372;14.07;1
250373;14.07;1
250374;10.27;1
250375;10.27;1
250376;8.81;1
250400;5.45;1
250401;5.45;1
250402;5.45;1
250403;5.45;1
250404;8.30;1
250405;8.30;1
250406;8.30;1
250407;8.30;1
250408;8.45;1
250409;8.45;1
250412;10.06;1
250413;10.06;1
250414;10.25;1
250415;10.25;1
250416;10.06;1
250417;10.06;1
250418;10.25;1
250419;10.25;1
250443;224.22;1
250461;5.89;1
250462;5.89;1
250481;14.38;1
250489;21.94;1
250494;93.25;1
250495;95.98;1
250499;235.30;1
250500;80.30;1
250501;80.30;1
250502;84.39;1
250503;84.39;1
250504;84.39;1
250505;84.39;1
250508;8.36;1
250509;8.36;1
250510;3.59;1
250511;1.53;1
250512;54.72;1
250526;2.75;1
250527;2.75;1
250529;13.31;1
250530;13.31;1
250531;13.77;1
250532;13.77;1
250533;15.28;1
250534;15.28;1
250535;15.80;1
250536;15.80;1
250537;16.72;1
250538;16.72;1
250539;17.30;1
250540;17.30;1
250546;10.27;1
250549;10.27;1
250550;10.27;1
250551;10.27;1
250552;8.97;1
250553;8.97;1
250554;13.26;1
250555;13.26;1
250556;1.15;1
250557;1.15;1
250558;3.05;1
250559;3.29;1
250560;3.29;1
250561;2.21;1
250562;2.21;1
250563;2.21;1
250564;2.21;1
250565;18.53;1
250568;18.53;1
250569;18.53;1
250570;18.53;1
250573;24.59;1
250580;46.77;1
250581;21.36;1
250587;7.27;1
250588;7.27;1
250593;6.22;1
250594;24.13;1
250596;10.97;1
250597;36.36;1
250607;11.58;1
250608;11.58;1
250609;12.43;1
250610;5.02;1
250612;1.39;1
250613;1.33;1
250618;118.87;1
250631;7.15;1
250655;6.20;1
250671;2.90;1
250672;2.90;1
250675;3.40;1
250676;3.40;1
250681;3.38;1
250683;3.92;1
250757;2.31;1
250758;1.50;1
250759;1.50;1
250781;1.39;1
250782;1.32;1
250789;5.02;1
250798;1.79;1
250799;173.75;1
250800;173.75;1
250853;1.93;1
250878;93.52;1
250925;0.87;1
250926;0.86;1
250927;1.56;1
250928;1.31;1
250941;7.18;1
250953;14.03;1
250955;15.35;1
250956;14.03;1
250958;15.35;1
250959;6.45;1
250965;14.49;1
250966;14.49;1
250970;40.36;1
250971;40.36;1
251135;161.45;1
25118;50.45;100
251190;15.20;1
251191;15.20;1
251192;20.75;1
251193;20.75;1
251304;11.53;1
251305;11.53;1
251306;8.97;1
251307;8.97;1
251342;8.36;1
251343;8.36;1
251390;4.47;1
251423;29.48;1
251424;31.91;1
251425;35.37;1
251426;38.30;1
251433;41.27;1
251434;44.68;1
251435;47.16;1
251436;51.07;1
251437;51.85;1
251438;56.17;1
251439;41.68;1
251440;45.25;1
251441;53.85;1
251442;58.46;1
251443;66.13;1
251444;73.32;1
251445;79.63;1
251531;71.78;1
251590;7.73;1
251591;7.73;1
251592;5.60;1
251637;7.46;1
251691;10.81;1
251692;10.81;1
251693;11.51;1
251694;11.51;1
251728;88.45;1
251729;88.45;1
251731;11.46;1
251759;1.27;1
251760;2.66;1
251776;8.94;1
251777;8.94;1
251781;15.02;1
251782;15.02;1
251783;11.55;1
251849;7.26;1
251850;9.72;1
251851;9.72;1
251861;16.73;1
251862;14.17;1
251863;16.73;1
251864;14.17;1
25247;2.02;1
25307;3.70;1
25371;31.31;100
25438;2.83;1
25439;2.83;1
25824;26.57;100
25838;57.94;100
25854;2.02;1
25924;3.70;1
260012;30.08;1
260013;31.45;1
260014;32.82;1
260152;136.65;1
260162;144.95;1
260270;51.42;1
260271;52.78;1
260272;54.15;1
260273;55.51;1
260274;56.89;1
260275;59.62;1
260282;332.29;1
26029;0.90;1
260360;30.13;1
260361;31.49;1
260362;32.87;1
260363;34.23;1
260364;35.60;1
260365;38.34;1
260413;92.48;1
260531;83.69;1
260532;85.04;1
260537;95.38;1
260538;98.06;1
260541;89.75;1
260543;92.48;1
260544;93.84;1
260546;96.57;1
260547;102.03;1
260548;104.75;1
260550;89.28;1
260551;90.65;1
260552;92.01;1
260563;95.89;1
260564;97.25;1
260566;99.99;1
260567;105.66;1
260568;108.40;1
260690;106.67;1
26071;1.47;1
260891;97.28;1
260911;107.37;1
261230;330.09;1
261231;331.19;1
261360;349.16;1
261361;350.26;1
261362;351.36;1
261394;353.57;1
261396;355.76;1
261400;349.16;1
261401;350.26;1
